,Dominant_Topic,Perc_Contribution,Topic_Keywords,0
1938,2.0,0.1635,"man, woman, time, be, get, help, year, good, need, friend","[u'go', u'painful', u'bring', u'life', u'journey', u'hopefully', u'save', u'someone', u'hashtag', u'future']"
1939,2.0,0.1573,"man, woman, time, be, get, help, year, good, need, friend","[u'yr_old', u'hs', u'flute', u'teacher', u'idolize', u'write', u'come', u'summer', u'ill', u'teach', u'new', u'fingering', u'senior', u'yearbook']"
1940,2.0,0.1595,"man, woman, time, be, get, help, year, good, need, friend","[u'camp', u'friend', u'black', u'woke', u'man', u'who', u's', u'name', u'know', u'inside', u'pretend', u'woken']"
1941,2.0,0.1611,"man, woman, time, be, get, help, year, good, need, friend","[u'campaign', u'america', u'ferrera', u'allege', u'sexually', u'assault']"
1942,2.0,0.1609,"man, woman, time, be, get, help, year, good, need, friend","[u'time', u'hold', u'hostage', u'bedroom', u'day']"
1943,2.0,0.1593,"man, woman, time, be, get, help, year, good, need, friend","[u'time', u'hold', u'hostage', u'bedroom', u'day', u'leave', u'work', u'late', u'night']"
1944,2.0,0.1599,"man, woman, time, be, get, help, year, good, need, friend","[u'purchase', u'percentage', u'profit', u'go']"
1945,2.0,0.1649,"man, woman, time, be, get, help, year, good, need, friend","[u'social_media', u'movement', u'impact', u'woman', u'nationwide']"
1946,2.0,0.1603,"man, woman, time, be, get, help, year, good, need, friend","[u'many', u'post', u'responsible', u'arrogant', u'criminal', u'go', u'hide']"
1947,2.0,0.1605,"man, woman, time, be, get, help, year, good, need, friend","[u'newsweek', u'publish', u'story', u'especially', u'bai', u'headline', u'lack', u'info', u'folllow', u'cool']"
1948,2.0,0.1596,"man, woman, time, be, get, help, year, good, need, friend",[u'female']
1949,2.0,0.1577,"man, woman, time, be, get, help, year, good, need, friend","[u'allow', u'go_viral', u'biggest_mistake', u'establishment_ever', u'make', u'caitlin']"
1950,2.0,0.1577,"man, woman, time, be, get, help, year, good, need, friend","[u'many', u'woman', u'assert', u'also', u'assert', u'citizen', u'owe', u'sex', u'abuse', u'survivor', u'medium', u'circus', u'carnival', u'bark', u'medium', u'complicit', u'year', u'profit', u'scandalous', u'story', u'often', u'lack', u'factual', u'basis']"
1951,2.0,0.1604,"man, woman, time, be, get, help, year, good, need, friend","[u'male', u'boss', u'nearly', u'foot', u'tall', u'rub', u'hand', u'face', u'make', u'sure', u'would', u'shave', u'front', u'co', u'worker']"
1952,2.0,0.1618,"man, woman, time, be, get, help, year, good, need, friend","[u'shame', u'hillary', u'tell', u'husband', u'victim', u'believe', u'may', u'make', u'world', u'difference']"
1953,2.0,0.1661,"man, woman, time, be, get, help, year, good, need, friend","[u'countless', u'man', u'think', u'blow', u'discredit', u'look', u'way']"
1954,2.0,0.1624,"man, woman, time, be, get, help, year, good, need, friend","[u'many', u'time', u'many', u'story']"
1955,2.0,0.1591,"man, woman, time, be, get, help, year, good, need, friend","[u'multiple_tim', u'life']"
1956,2.0,0.1583,"man, woman, time, be, get, help, year, good, need, friend","[u'thank', u'tonight', u'last', u'scene', u'thank']"
1957,2.0,0.1615,"man, woman, time, be, get, help, year, good, need, friend","[u'believe', u'woman', u'finally', u'talk', u'unacceptable', u'disqualifi', u'public', u'office']"
1958,2.0,0.1615,"man, woman, time, be, get, help, year, good, need, friend","[u'believe', u'woman', u'finally', u'talk', u'unacceptable', u'disqualifi', u'public', u'office']"
1959,2.0,0.1615,"man, woman, time, be, get, help, year, good, need, friend","[u'believe', u'woman', u'finally', u'talk', u'unacceptable', u'disqualifi', u'public', u'office']"
1960,2.0,0.1593,"man, woman, time, be, get, help, year, good, need, friend","[u'believe', u'woman', u'unacceptable', u'disqualifi', u'public', u'office']"
1961,2.0,0.167,"man, woman, time, be, get, help, year, good, need, friend","[u'man', u'sexually', u'assault', u'least', u'time', u'attorney', u'know', u'fortunately', u'rap', u'fight']"
1962,2.0,0.1587,"man, woman, time, be, get, help, year, good, need, friend","[u'sexual', u'assault', u'happen', u'gender', u'admit', u'man', u'allow', u'write', u'social_media']"
1963,2.0,0.1586,"man, woman, time, be, get, help, year, good, need, friend","[u'quit', u'great', u'job', u'take', u'comment', u'guy', u'anymore', u'even', u'term', u'sexual', u'harassment', u'dept']"
1964,2.0,0.1623,"man, woman, time, be, get, help, year, good, need, friend","[u'everyone', u'america', u'sexually', u'assaulted', u'network', u'cable', u'tv', u'push', u'sexuality', u'person', u'look']"
1965,2.0,0.1575,"man, woman, time, be, get, help, year, good, need, friend","[u'liar', u'go', u'lie', u'let', u'say', u'question', u'story']"
1966,2.0,0.1587,"man, woman, time, be, get, help, year, good, need, friend","[u'late', u'book', u'talk']"
1967,2.0,0.1587,"man, woman, time, be, get, help, year, good, need, friend","[u'late', u'book', u'talk']"
1968,2.0,0.1596,"man, woman, time, be, get, help, year, good, need, friend",[u'tweet']
1969,2.0,0.1656,"man, woman, time, be, get, help, year, good, need, friend","[u'best', u'saw']"
1970,2.0,0.1656,"man, woman, time, be, get, help, year, good, need, friend","[u'first', u'job', u'college', u'anytime', u'anywhere']"
1971,2.0,0.1612,"man, woman, time, be, get, help, year, good, need, friend","[u'angel', u'plead', u'know', u'voice', u'spirit', u'would', u'heavenly', u'never', u'give', u'honor', u'spirit', u'lmkpic']"
1972,2.0,0.1583,"man, woman, time, be, get, help, year, good, need, friend","[u'angel', u'plead', u'want', u'go', u'grave', u'angel', u'song', u'go', u'unheard', u'follow', u'will', u'sing', u'songpic']"
1973,2.0,0.1589,"man, woman, time, be, get, help, year, good, need, friend","[u'blue', u'angel', u'plead', u'believe', u'let', u'angel', u'inspirational', u'word', u'next', u'move', u'herpic']"
1974,2.0,0.1621,"man, woman, time, be, get, help, year, good, need, friend","[u'angel', u'story', u'song', u's', u'plead', u'plead', u'story', u'need', u'tell', u'voice', u'would', u'angelic', u'pic']"
1975,2.0,0.1629,"man, woman, time, be, get, help, year, good, need, friend","[u'suggest', u'friend', u'woman', u'sexually_harass', u'assault']"
1976,2.0,0.1628,"man, woman, time, be, get, help, year, good, need, friend","[u'let', u'forget', u'many', u'woman', u'could', u'tweet', u'ready']"
1977,2.0,0.1686,"man, woman, time, be, get, help, year, good, need, friend",[u'take']
1978,2.0,0.1624,"man, woman, time, be, get, help, year, good, need, friend","[u'dad', u'friend', u'hit', u'son', u'college', u'offer', u'trade', u'blowjob']"
1979,2.0,0.1655,"man, woman, time, be, get, help, year, good, need, friend","[u'never', u'stop']"
1980,2.0,0.1588,"man, woman, time, be, get, help, year, good, need, friend","[u'woman', u'speak', u'famous', u'predator', u'many', u'average', u'jane', u'feel', u'still', u'voice']"
1981,2.0,0.1656,"man, woman, time, be, get, help, year, good, need, friend","[u'life', u'america', u'woman', u'long', u'pretty', u'old', u'count', u'number', u'time']"
1982,2.0,0.1596,"man, woman, time, be, get, help, year, good, need, friend",[u'pass']
1983,2.0,0.1716,"man, woman, time, be, get, help, year, good, need, friend","[u'first', u'time']"
1984,2.0,0.1574,"man, woman, time, be, get, help, year, good, need, friend","[u'thought', u'prayer', u'victim', u'sexual', u'harassment', u'assault', u'include', u'say']"
1985,2.0,0.1581,"man, woman, time, be, get, help, year, good, need, friend","[u'wish', u'could', u'participate', u'every_single', u'woman', u'experienced', u'trauma', u'awfulness', u'nobody']"
1986,2.0,0.1597,"man, woman, time, be, get, help, year, good, need, friend","[u'amount', u'money', u'power', u'influence', u'give', u'right', u'touch', u'woman', u'way', u'want', u'touch', u'period']"
1987,2.0,0.1599,"man, woman, time, be, get, help, year, good, need, friend","[u'point', u'society', u'look', u'see', u'fair', u'perpetrator', u'take', u'advantage']"
1988,2.0,0.1619,"man, woman, time, be, get, help, year, good, need, friend","[u'hear', u'people', u'say', u'america', u'country', u'christian', u'belief', u'read', u'story', u'americas', u'role', u'model', u'fail']"
1989,2.0,0.1611,"man, woman, time, be, get, help, year, good, need, friend","[u'be', u'shock', u'see', u'tweet', u'dad', u'would', u'hug', u'thank', u'always', u'tell', u'respect', u'woman']"
1990,2.0,0.1616,"man, woman, time, be, get, help, year, good, need, friend","[u'almost', u'female', u'friend', u'endure']"
1991,2.0,0.1574,"man, woman, time, be, get, help, year, good, need, friend","[u'assault', u'someone', u'trust', u'believe', u'parent', u'even', u'police']"
1992,2.0,0.1611,"man, woman, time, be, get, help, year, good, need, friend","[u'friend', u'family', u'woman', u'pass', u'street', u'suffer', u'abuse']"
1993,2.0,0.161,"man, woman, time, be, get, help, year, good, need, friend","[u'people', u'believe', u'nothing', u'important', u'satisfaction', u'that', u's', u'demonic']"
1994,2.0,0.1666,"man, woman, time, be, get, help, year, good, need, friend","[u'person', u'ever', u'tell', u'wonderful', u'wife']"
1995,2.0,0.1591,"man, woman, time, be, get, help, year, good, need, friend","[u'conversation', u'long', u'past', u'due', u'pastor', u'let', u'make', u'church', u'home', u'safe', u'one']"
1996,2.0,0.1603,"man, woman, time, be, get, help, year, good, need, friend","[u'express', u'care', u'concern', u'rapp', u'victim', u'lose', u'childhood', u'perp', u'lose', u'season']"
1997,2.0,0.1598,"man, woman, time, be, get, help, year, good, need, friend","[u'hope', u'spacey', u'get', u'help', u'sexually', u'assault', u'underage', u'teen', u'rapp', u'age', u'matter', u'gender', u'sexuality']"
1998,2.0,0.1593,"man, woman, time, be, get, help, year, good, need, friend","[u'believe', u'rapp', u'importantly', u'believe', u'thank', u'courage']"
1999,2.0,0.158,"man, woman, time, be, get, help, year, good, need, friend","[u'acknowledge', u'tarana_burke', u'tv', u'discuss', u'thank']"
2000,2.0,0.173,"man, woman, time, be, get, help, year, good, need, friend","[u'really', u'terrible', u'first', u'year', u'college', u'resilience', u'look', u'get', u'knock', u'tell', u'story']"
2001,2.0,0.1591,"man, woman, time, be, get, help, year, good, need, friend","[u'much', u'fact', u'psychiatrist', u'tell', u'be', u'hero', u'simply', u'alive', u'relatively', u'healthy']"
2002,2.0,0.1592,"man, woman, time, be, get, help, year, good, need, friend","[u'fail', u'victim']"
2003,2.0,0.163,"man, woman, time, be, get, help, year, good, need, friend","[u'hashtag', u'enough', u'make', u'change', u'start', u'today', u'huge', u'problem', u'man', u'must', u'better']"
2004,2.0,0.1657,"man, woman, time, be, get, help, year, good, need, friend","[u'story', u'gut', u'wrench', u'sobering', u'thankful', u'woman', u'speak', u'man', u'better', u'listen', u'good', u'world', u'daughter']"
2005,2.0,0.1577,"man, woman, time, be, get, help, year, good, need, friend","[u'truly', u'open', u'closed', u'idea', u'share', u'move', u'forward', u'empowering']"
2006,2.0,0.1589,"man, woman, time, be, get, help, year, good, need, friend","[u'late', u'compufirm', u'tech', u'shout']"
2007,2.0,0.1589,"man, woman, time, be, get, help, year, good, need, friend","[u'late', u'compufirm', u'tech', u'shout']"
2008,2.0,0.1589,"man, woman, time, be, get, help, year, good, need, friend","[u'late', u'compufirm', u'tech', u'shout']"
2009,2.0,0.1576,"man, woman, time, be, get, help, year, good, need, friend","[u'woman', u'seem', u'give', u'many', u'free', u'license', u'loud', u'ashamed', u'even', u'think']"
2010,2.0,0.1596,"man, woman, time, be, get, help, year, good, need, friend",[u'experience']
2011,2.0,0.1608,"man, woman, time, be, get, help, year, good, need, friend","[u'write', u'month', u'ago', u'seem', u'appropriate', u'repost']"
2012,2.0,0.158,"man, woman, time, be, get, help, year, good, need, friend","[u'woman', u'who', u'have', u'sexually_harass', u'assault', u'tweet', u'might_give', u'people', u'inkl', u'magnitude', u'problem']"
2013,2.0,0.1597,"man, woman, time, be, get, help, year, good, need, friend","[u'yard', u'work', u'day', u'east']"
2014,2.0,0.1591,"man, woman, time, be, get, help, year, good, need, friend","[u'sorry', u'alyssa']"
2015,2.0,0.1593,"man, woman, time, be, get, help, year, good, need, friend","[u'what', u's', u'devastate', u'personally', u'happen', u'also', u'year', u'graduate', u'high_school', u'earlier', u'mention', u'also', u'victim', u'sexual', u'assault', u'stand', u'beverly', u'young', u'nelson']"
2016,2.0,0.158,"man, woman, time, be, get, help, year, good, need, friend","[u'bless', u'pray', u'healing', u'thank', u'service']"
2017,2.0,0.1649,"man, woman, time, be, get, help, year, good, need, friend","[u'years_ago', u'sexually', u'assault', u'young', u'teenager', u'never', u'report', u'time', u'anyone', u'understand', u'assault', u'speak', u'mean', u'happen']"
2018,2.0,0.158,"man, woman, time, be, get, help, year, good, need, friend","[u'remarkable', u'story', u'brave', u'rise', u'missouri', u'political', u'star', u'tell', u'story', u'shine', u'light', u'sexual', u'assault']"
2019,2.0,0.1584,"man, woman, time, be, get, help, year, good, need, friend","[u'thank', u'alyssa', u'make', u'difference']"
2020,2.0,0.1581,"man, woman, time, be, get, help, year, good, need, friend","[u'congresswoman', u'describe', u'sexual', u'assault', u'video']"
2021,2.0,0.1616,"man, woman, time, be, get, help, year, good, need, friend","[u'messenger', u'louis', u'attorney', u'head', u'court', u'tell', u'story']"
2022,2.0,0.1613,"man, woman, time, be, get, help, year, good, need, friend","[u'senator', u'say', u'mccaskill', u'other', u'share', u'story', u'sexual', u'harassment']"
2023,2.0,0.1581,"man, woman, time, be, get, help, year, good, need, friend","[u'alyssa_milano', u'promote', u'hashtag', u'become', u'anti', u'harassment', u'rallying_cry']"
2024,2.0,0.16,"man, woman, time, be, get, help, year, good, need, friend","[u'man', u'love', u'woman', u'hear', u'god', u'bless', u'carrie']"
2025,2.0,0.1581,"man, woman, time, be, get, help, year, good, need, friend","[u'social_media', u'flood', u'personal', u'story', u'assault']"
2026,2.0,0.1629,"man, woman, time, be, get, help, year, good, need, friend","[u'man', u'respond']"
2027,2.0,0.1569,"man, woman, time, be, get, help, year, good, need, friend","[u'harvey_weinstein', u'case', u'move', u'thousand', u'tell', u'story', u'abuse', u'break', u'silence']"
2028,2.0,0.1602,"man, woman, time, be, get, help, year, good, need, friend","[u'social_media', u'feed', u'fill', u'seem', u'sadly', u'woman', u'say', u'support', u'brave', u'woman', u'scourge', u'go']"
2029,2.0,0.1594,"man, woman, time, be, get, help, year, good, need, friend","[u'hear', u'break', u'heart', u'behavior', u'irritate', u'brave', u'people', u'help', u'stop', u'solidarity']"
2030,2.0,0.1686,"man, woman, time, be, get, help, year, good, need, friend",[u'man']
2031,2.0,0.1594,"man, woman, time, be, get, help, year, good, need, friend","[u'boss', u'proposition', u'sex', u'job', u'depend']"
2032,2.0,0.1678,"man, woman, time, be, get, help, year, good, need, friend","[u'sale', u'meeting', u'sale', u'rep', u'offer', u'walk', u'car', u'grab', u'try', u'kiss', u'kneed', u'groin', u'take']"
2033,2.0,0.1585,"man, woman, time, be, get, help, year, good, need, friend","[u'proud', u'amazed', u'come', u'story']"
2034,2.0,0.1597,"man, woman, time, be, get, help, year, good, need, friend","[u'thank', u'tippi', u'hedren', u'bravery']"
2035,2.0,0.1584,"man, woman, time, be, get, help, year, good, need, friend","[u'thank', u'lupita', u'nyongo', u'brave']"
