,Document_No,Dominant_Topic,Topic_Perc_Contrib,Keywords,Text
3005,3005,15.0,0.23109999299049377,"world, go, truth, wait, allow, courage, date, finally, rape, viral","['congressional', 'staffer', 'watch', 'send', 'luv', 'imagine', 'hard', 'would', 'speak', 'call', 'believe']"
3006,3006,29.0,0.303600013256073,"boy, young, sad, happen, age, abuser, learn, anything, man, grope","['case', 'think', 'happent', 'man', 'boy']"
3007,3007,17.0,0.3059000074863434,"harass, say, sexually, almost, seem, ask, guy, woman, place, think","['think', 'boggle', 'woman', 'person', 'mind', 'water', 'swim', 'enough', 'everywhere', 'today']"
3008,3008,9.0,0.21619999408721924,"years_ago, raise, silent, stay, weinstein, create, nothing, remember, guilty, beautiful","['rock', 'pretend', 'solve', 'mess']"
3009,3009,15.0,0.27399998903274536,"world, go, truth, wait, allow, courage, date, finally, rape, viral","['tran', 'sister', 'brother', 'see', 'believe']"
3010,3010,11.0,0.2231999933719635,"sexually_harass, write, hollywood, true, problem, magnitude, march, woman, assault, status","['move', 'social_media', 'street', 'march', 'hollywood']"
3011,3011,12.0,0.22220000624656677,"care, harvey_weinstein, conversation, begin, together, else, join, behavior, little, suffer","['disability', 'integral', 'conversation']"
3012,3012,29.0,0.5835999846458435,"boy, young, sad, happen, age, abuser, learn, anything, man, grope","['french', 'woman', 'rally', 'sexual', 'abuse', 'banner']"
3013,3013,21.0,0.5249000191688538,"hard, part, life, school, matter, forget, wear, tag, middle, everything","['woman', 'political', 'life', 'say', 'harassment', 'violence', 'limit', 'political', 'life', 'worldwide']"
3014,3014,18.0,0.3569999933242798,"share, story, also, harassment, sex, s, want, sadly, attention, senator","['woman', 'senate', 'share', 'story', 'harassment']"
3015,3015,18.0,0.453900009393692,"share, story, also, harassment, sex, s, want, sadly, attention, senator","['woman', 'senator', 'say', 'reveal', 'story', 'sexual', 'harassment']"
3016,3016,9.0,0.21789999306201935,"years_ago, raise, silent, stay, weinstein, create, nothing, remember, guilty, beautiful","['trend', 'highlight', 'sexual', 'harassment', 'wake', 'weinstein', 'claim']"
3017,3017,3.0,0.36399999260902405,"woman, hashtag, speak, know, movement, many, experience, talk, story, name","['attack', 'child', 'nothing', 'deserve', 'sexual', 'attack', 'frightened', 'position', 'power', 'woman', 'speak', 'predatory', 'behavior', 'today', 'must', 'hold', 'accountable']"
3018,3018,29.0,0.47119998931884766,"boy, young, sad, happen, age, abuser, learn, anything, man, grope","['delay', 'self', 'disclosure', 'law', 'sexual', 'harassment', 'abuse']"
3019,3019,19.0,0.13279999792575836,"one, father, leave, college, quiet, run, new, scar, meet, ill","['hell', 'hath', 'fury', 'thousand', 'woman', 'scorn', 'treat', 'disposable', 'country']"
3020,3020,26.0,0.2037999927997589,"read, wonder, tweet, must, child, follow, ignore, grateful, protect, stop","['take', 'decade', 'become', 'brave', 'enough', 'angry', 'feminism', 'collective', 'manifestation', 'female', 'anger', 'suppress', 'anger', 'reason', 'let', 'prove', 'right']"
3021,3021,3.0,0.40220001339912415,"woman, hashtag, speak, know, movement, many, experience, talk, story, name","['believe', 'anita', 'look', 'year', 'sexual', 'harassment']"
3022,3022,22.0,0.33329999446868896,"fight, thread, important, predator, change, real, society, lady, continue, moment","['turn', 'moment', 'movement']"
3023,3023,0.0,0.3452000021934509,"year, old, first, job, really, later, never, boss, walk, time","['instead', 'say', 'go', 'light', 'people', 'fire', 'tell', 'woman', 'flammable']"
3024,3024,12.0,0.19949999451637268,"care, harvey_weinstein, conversation, begin, together, else, join, behavior, little, suffer","['make', 'sure', 'remember', 'take', 'care', 'matter']"
3025,3025,6.0,0.3824999928474426,"trend, action, violence, sexual, proud, survivor, male, accuser, liar, question","['feminist', 'movement', 'often', 'whitewash', 'bring', 'mainstream', 'conversation']"
3026,3026,4.0,0.36239999532699585,"alone, believe, support, turn, respect, fault, ppl, party, survivor, shit","['believe', 'stand', 'support']"
3027,3027,6.0,0.1404000073671341,"trend, action, violence, sexual, proud, survivor, male, accuser, liar, question","['actor', 'richard', 'kind', 'hop', 'woman', 'use', 'campaign', 'fame']"
3028,3028,33.0,0.3305000066757202,"campaign, many, time, week, come_forward, alyssa_milano, teach, black_woman, woman, white","['many', 'people', 'come_forward', 'society', 'change']"
3029,3029,18.0,0.35690000653266907,"share, story, also, harassment, sex, s, want, sadly, attention, senator","['woman', 'senate', 'share', 'story', 'harassment']"
3030,3030,24.0,0.2890999913215637,"mean, hear, everywhere, son, trigger, understand, grab, spread, sexual, dear","['time', 'brave', 'woman', 'come', 'warrior']"
3031,3031,24.0,0.39079999923706055,"mean, hear, everywhere, son, trigger, understand, grab, spread, sexual, dear",['warrior']
3032,3032,3.0,0.36489999294281006,"woman, hashtag, speak, know, movement, many, experience, talk, story, name","['would', 'keep', 'away', 'know', 'yuge', 'fan', 'say']"
3033,3033,10.0,0.22220000624656677,"something, word, hurt, issue, teacher, common, do, drunk, close, nice","['yuge', 'fan', 'word']"
3034,3034,6.0,0.17100000381469727,"trend, action, violence, sexual, proud, survivor, male, accuser, liar, question","['yuge', 'fan', 'word', 'public', 'record']"
3035,3035,6.0,0.17100000381469727,"trend, action, violence, sexual, proud, survivor, male, accuser, liar, question","['yuge', 'fan', 'word', 'public', 'record']"
3036,3036,6.0,0.18700000643730164,"trend, action, violence, sexual, proud, survivor, male, accuser, liar, question","['fan', 'word', 'public', 'record']"
3037,3037,10.0,0.3894999921321869,"something, word, hurt, issue, teacher, common, do, drunk, close, nice",['word']
3038,3038,10.0,0.3894999921321869,"something, word, hurt, issue, teacher, common, do, drunk, close, nice",['word']
3039,3039,7.0,0.17710000276565552,"thank, man, respond, side, trauma, brave, realize, wake, easy, hit","['football', 'player', 'wake', 'forest', 'luckily', 'pass', 'first']"
3040,3040,0.0,0.1589999943971634,"year, old, first, job, really, later, never, boss, walk, time","['smart', 'convo', 'trick', 'ward', 'skeevy', 'handsy', 'man', 'meeting']"
3041,3041,23.0,0.186599999666214,"daughter, social_media, unfortunately, amazing, ashamed, molest, wife, everyday, gender, feed","['prayer', 'rabbi', 'naomi', 'levy', 'relevant', 'confronte', 'hard', 'memory', 'first', 'time', 'result']"
3042,3042,1.0,0.1762000024318695,"well, day, ago, lose, pain, who, idea, say, suppose, have","['exactly', 'denise', 'hard', 'enough', 'other', 'respons', 'supportive', 'compound', 'pain', 'well', 'set', 'person', 'doubt', 'heart']"
3043,3043,3.0,0.34310001134872437,"woman, hashtag, speak, know, movement, many, experience, talk, story, name","['thank', 'speak', 'many', 'sister']"
3044,3044,15.0,0.38769999146461487,"world, go, truth, wait, allow, courage, date, finally, rape, viral","['look', 'forward', 'support', 'future', 'director', 'debut', 'thank', 'action']"
3045,3045,0.0,0.2524000108242035,"year, old, first, job, really, later, never, boss, walk, time","['huge', 'hug']"
3046,3046,0.0,0.30649998784065247,"year, old, first, job, really, later, never, boss, walk, time","['year', 'able', 'talk', 'say', 'huge', 'step', 'love', 'healing']"
